"subject id","activity","signal name","mean","std"
3,"sitting","tBodyGyroJerk X",-0.1036,-0.9725
3,"standing","tBodyGyroJerk X",-0.0995,-0.9409
3,"walking","tBodyGyroJerk X",-0.0952,-0.3859
3,"walking downstairs","tBodyGyroJerk X",-0.0779,-0.2857
3,"walking upstairs","tBodyGyroJerk X",-0.1155,-0.5073
3,"laying","tBodyGyroJerk Y",-0.039,-0.9868
3,"sitting","tBodyGyroJerk Y",-0.0361,-0.9786
3,"standing","tBodyGyroJerk Y",-0.0472,-0.9684
3,"walking","tBodyGyroJerk Y",-0.0388,-0.6391
3,"walking downstairs","tBodyGyroJerk Y",-0.0392,-0.6809
3,"walking upstairs","tBodyGyroJerk Y",-0.04,-0.7758
3,"laying","tBodyGyroJerk Z",-0.0687,-0.9833
3,"sitting","tBodyGyroJerk Z",-0.059,-0.9738
3,"standing","tBodyGyroJerk Z",-0.0417,-0.9583
3,"walking","tBodyGyroJerk Z",-0.0504,-0.5367
3,"walking downstairs","tBodyGyroJerk Z",-0.0416,-0.3746
3,"walking upstairs","tBodyGyroJerk Z",-0.0498,-0.5734
3,"laying","tBodyAccMag",-0.9728,-0.9642
3,"sitting","tBodyAccMag",-0.8954,-0.8703
3,"standing","tBodyAccMag",-0.9254,-0.9151
3,"walking","tBodyAccMag",-0.2547,-0.3284
3,"walking downstairs","tBodyAccMag",-0.0628,-0.0411
3,"walking upstairs","tBodyAccMag",-0.184,-0.3336
3,"laying","tGravityAccMag",-0.9728,-0.9642
3,"sitting","tGravityAccMag",-0.8954,-0.8703
3,"standing","tGravityAccMag",-0.9254,-0.9151
3,"walking","tGravityAccMag",-0.2547,-0.3284
3,"walking downstairs","tGravityAccMag",-0.0628,-0.0411
3,"walking upstairs","tGravityAccMag",-0.184,-0.3336
3,"laying","tBodyAccJerkMag",-0.9795,-0.9761
3,"sitting","tBodyAccJerkMag",-0.9691,-0.9666
3,"standing","tBodyAccJerkMag",-0.9593,-0.9488
3,"walking","tBodyAccJerkMag",-0.28,-0.1399
3,"walking downstairs","tBodyAccJerkMag",-0.2052,-0.0926
3,"walking upstairs","tBodyAccJerkMag",-0.4369,-0.439
3,"laying","tBodyGyroMag",-0.9516,-0.9543
3,"sitting","tBodyGyroMag",-0.9194,-0.9255
3,"standing","tBodyGyroMag",-0.8921,-0.8821
3,"walking","tBodyGyroMag",-0.4664,-0.5615
3,"walking downstairs","tBodyGyroMag",-0.2153,-0.2458
3,"walking upstairs","tBodyGyroMag",-0.3473,-0.4089
3,"laying","tBodyGyroJerkMag",-0.9867,-0.9831
3,"sitting","tBodyGyroJerkMag",-0.978,-0.9768
3,"standing","tBodyGyroJerkMag",-0.9623,-0.9577
3,"walking","tBodyGyroJerkMag",-0.5661,-0.5674
3,"walking downstairs","tBodyGyroJerkMag",-0.5086,-0.5839
3,"walking upstairs","tBodyGyroJerkMag",-0.6589,-0.718
3,"laying","fBodyAcc X",-0.9807,-0.9837
3,"sitting","fBodyAcc X",-0.9702,-0.9716
3,"standing","fBodyAcc X",-0.9601,-0.9699
3,"walking","fBodyAcc X",-0.3166,-0.3793
3,"walking downstairs","fBodyAcc X",-0.0422,-0.0654
3,"walking upstairs","fBodyAcc X",-0.392,-0.2853
3,"laying","fBodyAcc Y",-0.9612,-0.9641
3,"sitting","fBodyAcc Y",-0.8919,-0.8497
3,"standing","fBodyAcc Y",-0.9081,-0.8924
3,"walking","fBodyAcc Y",-0.0813,-0.124
3,"walking downstairs","fBodyAcc Y",-0.0077,-0.1097
3,"walking upstairs","fBodyAcc Y",-0.0788,-0.008
3,"laying","fBodyAcc Z",-0.9683,-0.9633
3,"sitting","fBodyAcc Z",-0.918,-0.8643
3,"standing","fBodyAcc Z",-0.9395,-0.9048
3,"walking","fBodyAcc Z",-0.4124,-0.423
3,"walking downstairs","fBodyAcc Z",-0.4045,-0.3897
3,"walking upstairs","fBodyAcc Z",-0.5045,-0.3508
3,"laying","fBodyAccJerk X",-0.9805,-0.9831
3,"sitting","fBodyAccJerk X",-0.975,-0.9763
3,"standing","fBodyAccJerk X",-0.9577,-0.9606
3,"walking","fBodyAccJerk X",-0.3047,-0.2966
3,"walking downstairs","fBodyAccJerk X",-0.0907,-0.1654
3,"walking upstairs","fBodyAccJerk X",-0.4784,-0.4864
3,"laying","fBodyAccJerk Y",-0.9688,-0.971
3,"sitting","fBodyAccJerk Y",-0.9542,-0.9565
3,"standing","fBodyAccJerk Y",-0.9435,-0.9439
3,"walking","fBodyAccJerk Y",-0.1405,-0.0056
3,"walking downstairs","fBodyAccJerk Y",-0.1359,-0.1477
3,"walking upstairs","fBodyAccJerk Y",-0.2838,-0.2682
3,"laying","fBodyAccJerk Z",-0.9791,-0.9837
3,"sitting","fBodyAccJerk Z",-0.9708,-0.9772
3,"standing","fBodyAccJerk Z",-0.9692,-0.9756
3,"walking","fBodyAccJerk Z",-0.5141,-0.5435
3,"walking downstairs","fBodyAccJerk Z",-0.5291,-0.6135
3,"walking upstairs","fBodyAccJerk Z",-0.6773,-0.7387
3,"laying","fBodyGyro X",-0.9702,-0.976
3,"sitting","fBodyGyro X",-0.9576,-0.968
3,"standing","fBodyGyro X",-0.9013,-0.902
3,"walking","fBodyGyro X",-0.4378,-0.6151
3,"walking downstairs","fBodyGyro X",-0.1291,-0.3086
3,"walking upstairs","fBodyGyro X",-0.3782,-0.4848
3,"laying","fBodyGyro Y",-0.9781,-0.977
3,"sitting","fBodyGyro Y",-0.9562,-0.9396
3,"standing","fBodyGyro Y",-0.9377,-0.9231
3,"walking","fBodyGyro Y",-0.5615,-0.5689
3,"walking downstairs","fBodyGyro Y",-0.5427,-0.5531
3,"walking upstairs","fBodyGyro Y",-0.6373,-0.556
3,"laying","fBodyGyro Z",-0.9623,-0.9673
3,"sitting","fBodyGyro Z",-0.935,-0.9306
3,"standing","fBodyGyro Z",-0.9162,-0.9197
3,"walking","fBodyGyro Z",-0.4181,-0.5459
3,"walking downstairs","fBodyGyro Z",-0.3029,-0.5482
3,"walking upstairs","fBodyGyro Z",-0.4315,-0.5611
3,"laying","fBodyAccMag",-0.9655,-0.9684
3,"sitting","fBodyAccMag",-0.9042,-0.8746
3,"standing","fBodyAccMag",-0.927,-0.9218
3,"walking","fBodyAccMag",-0.29,-0.4564
3,"walking downstairs","fBodyAccMag",0.0289,-0.2338
3,"walking upstairs","fBodyAccMag",-0.3159,-0.448
3,"laying","fBodyBodyAccJerkMag",-0.9759,-0.9753
3,"sitting","fBodyBodyAccJerkMag",-0.9659,-0.9666
3,"standing","fBodyBodyAccJerkMag",-0.9486,-0.9482
3,"walking","fBodyBodyAccJerkMag",-0.1868,-0.0899
3,"walking downstairs","fBodyBodyAccJerkMag",-0.0495,-0.1591
3,"walking upstairs","fBodyBodyAccJerkMag",-0.4129,-0.4806
3,"laying","fBodyBodyGyroMag",-0.9646,-0.9554
3,"sitting","fBodyBodyGyroMag",-0.9467,-0.9254
3,"standing","fBodyBodyGyroMag",-0.9137,-0.8834
3,"walking","fBodyBodyGyroMag",-0.5698,-0.6326
3,"walking downstairs","fBodyBodyGyroMag",-0.3324,-0.3224
3,"walking upstairs","fBodyBodyGyroMag",-0.5142,-0.4452
3,"laying","fBodyBodyGyroJerkMag",-0.9843,-0.9826
3,"sitting","fBodyBodyGyroJerkMag",-0.9779,-0.9767
3,"standing","fBodyBodyGyroJerkMag",-0.9603,-0.9571
3,"walking","fBodyBodyGyroJerkMag",-0.6078,-0.5491
3,"walking downstairs","fBodyBodyGyroJerkMag",-0.5763,-0.6249
3,"walking upstairs","fBodyBodyGyroJerkMag",-0.7169,-0.74
4,"laying","tBodyAcc X",0.2636,-0.9542
4,"sitting","tBodyAcc X",0.2715,-0.9803
4,"standing","tBodyAcc X",0.2805,-0.9769
4,"walking","tBodyAcc X",0.2786,-0.4408
4,"walking downstairs","tBodyAcc X",0.28,0.0112
4,"walking upstairs","tBodyAcc X",0.2709,-0.2049
4,"laying","tBodyAcc Y",-0.015,-0.9417
4,"sitting","tBodyAcc Y",-0.0072,-0.8902
4,"standing","tBodyAcc Y",-0.0095,-0.8616
4,"walking","tBodyAcc Y",-0.0148,-0.0788
4,"walking downstairs","tBodyAcc Y",-0.0098,-0.2186
4,"walking upstairs","tBodyAcc Y",-0.032,-0.0667
4,"laying","tBodyAcc Z",-0.1107,-0.9627
4,"sitting","tBodyAcc Z",-0.1059,-0.9322
4,"standing","tBodyAcc Z",-0.0962,-0.8969
4,"walking","tBodyAcc Z",-0.1114,-0.5863
4,"walking downstairs","tBodyAcc Z",-0.1068,-0.4792
4,"walking upstairs","tBodyAcc Z",-0.1142,-0.3721
4,"laying","tGravityAcc X",-0.4207,-0.9212
4,"sitting","tGravityAcc X",0.8693,-0.9814
4,"standing","tGravityAcc X",0.9562,-0.9729
4,"walking","tGravityAcc X",0.964,-0.9838
4,"walking downstairs","tGravityAcc X",0.9477,-0.9553
4,"walking upstairs","tGravityAcc X",0.9463,-0.9585
4,"laying","tGravityAcc Y",0.9152,-0.9698
4,"sitting","tGravityAcc Y",0.2116,-0.9327
4,"standing","tGravityAcc Y",-0.0759,-0.9176
4,"walking","tGravityAcc Y",-0.0859,-0.968
4,"walking downstairs","tGravityAcc Y",-0.0621,-0.9321
4,"walking upstairs","tGravityAcc Y",-0.2329,-0.9234
4,"laying","tGravityAcc Z",0.3415,-0.9762
4,"sitting","tGravityAcc Z",0.1101,-0.9509
4,"standing","tGravityAcc Z",0.1669,-0.8994
4,"walking","tGravityAcc Z",0.1278,-0.963
4,"walking downstairs","tGravityAcc Z",0.1487,-0.9378
4,"walking upstairs","tGravityAcc Z",0.0842,-0.9196
4,"laying","tBodyAccJerk X",0.0934,-0.9783
4,"sitting","tBodyAccJerk X",0.0785,-0.9767
4,"standing","tBodyAccJerk X",0.0721,-0.9726
4,"walking","tBodyAccJerk X",0.0784,-0.297
4,"walking downstairs","tBodyAccJerk X",0.0972,-0.1458
4,"walking upstairs","tBodyAccJerk X",0.0561,-0.3805
4,"laying","tBodyAccJerk Y",0.0069,-0.9422
4,"sitting","tBodyAccJerk Y",-0.0109,-0.9446
4,"standing","tBodyAccJerk Y",-0.0065,-0.9384
4,"walking","tBodyAccJerk Y",0.003,-0.2212
4,"walking downstairs","tBodyAccJerk Y",0.0056,-0.1462
4,"walking upstairs","tBodyAccJerk Y",0.0234,-0.2815
4,"laying","tBodyAccJerk Z",-0.0064,-0.9785
4,"sitting","tBodyAccJerk Z",-0.0121,-0.979
4,"standing","tBodyAccJerk Z",-0.0212,-0.9731
4,"walking","tBodyAccJerk Z",-8e-04,-0.7514
4,"walking downstairs","tBodyAccJerk Z",-0.0073,-0.6266
4,"walking upstairs","tBodyAccJerk Z",0.0034,-0.7265
4,"laying","tBodyGyro X",-0.0092,-0.9731
4,"sitting","tBodyGyro X",-0.0494,-0.9701
4,"standing","tBodyGyro X",-0.0306,-0.9097
4,"walking","tBodyGyro X",-0.0318,-0.5009
4,"walking downstairs","tBodyGyro X",-0.1028,-0.3702
4,"walking upstairs","tBodyGyro X",0.0394,-0.4544
4,"laying","tBodyGyro Y",-0.093,-0.9611
4,"sitting","tBodyGyro Y",-0.0894,-0.9585
4,"standing","tBodyGyro Y",-0.0618,-0.9492
4,"walking","tBodyGyro Y",-0.0727,-0.6654
4,"walking downstairs","tBodyGyro Y",-0.0704,-0.6995
4,"walking upstairs","tBodyGyro Y",-0.0859,-0.5512
4,"laying","tBodyGyro Z",0.1697,-0.9621
4,"sitting","tBodyGyro Z",0.1012,-0.928
4,"standing","tBodyGyro Z",0.0756,-0.91
4,"walking","tBodyGyro Z",0.0806,-0.6626
4,"walking downstairs","tBodyGyro Z",0.0593,-0.4985
4,"walking upstairs","tBodyGyro Z",0.0844,-0.3608
4,"laying","tBodyGyroJerk X",-0.105,-0.9751
4,"sitting","tBodyGyroJerk X",-0.0969,-0.9699
4,"standing","tBodyGyroJerk X",-0.1031,-0.9496
4,"walking","tBodyGyroJerk X",-0.1153,-0.4923
4,"walking downstairs","tBodyGyroJerk X",-0.0921,-0.396
4,"walking upstairs","tBodyGyroJerk X",-0.1315,-0.5337
4,"laying","tBodyGyroJerk Y",-0.0381,-0.9869
4,"sitting","tBodyGyroJerk Y",-0.0418,-0.9844
4,"standing","tBodyGyroJerk Y",-0.0461,-0.9761
4,"walking","tBodyGyroJerk Y",-0.0393,-0.8074
4,"walking downstairs","tBodyGyroJerk Y",-0.0348,-0.8169
4,"walking upstairs","tBodyGyroJerk Y",-0.0391,-0.8407
4,"laying","tBodyGyroJerk Z",-0.0712,-0.984
4,"sitting","tBodyGyroJerk Z",-0.049,-0.9688
4,"standing","tBodyGyroJerk Z",-0.0491,-0.958
4,"walking","tBodyGyroJerk Z",-0.0551,-0.6405
4,"walking downstairs","tBodyGyroJerk Z",-0.0493,-0.3258
4,"walking upstairs","tBodyGyroJerk Z",-0.0722,-0.5562
4,"laying","tBodyAccMag",-0.9546,-0.9313
4,"sitting","tBodyAccMag",-0.9357,-0.9144
4,"standing","tBodyAccMag",-0.9065,-0.891
4,"walking","tBodyAccMag",-0.3121,-0.5277
4,"walking downstairs","tBodyAccMag",-0.0492,-0.082
4,"walking upstairs","tBodyAccMag",-0.1537,-0.212
4,"laying","tGravityAccMag",-0.9546,-0.9313
4,"sitting","tGravityAccMag",-0.9357,-0.9144
4,"standing","tGravityAccMag",-0.9065,-0.891
4,"walking","tGravityAccMag",-0.3121,-0.5277
4,"walking downstairs","tGravityAccMag",-0.0492,-0.082
4,"walking upstairs","tGravityAccMag",-0.1537,-0.212
4,"laying","tBodyAccJerkMag",-0.9701,-0.9608
4,"sitting","tBodyAccJerkMag",-0.9701,-0.9625
4,"standing","tBodyAccJerkMag",-0.9634,-0.9582
4,"walking","tBodyAccJerkMag",-0.3667,-0.3169
4,"walking downstairs","tBodyAccJerkMag",-0.2289,-0.2169
4,"walking upstairs","tBodyAccJerkMag",-0.4009,-0.4373
4,"laying","tBodyGyroMag",-0.9302,-0.947
4,"sitting","tBodyGyroMag",-0.9261,-0.9289
4,"standing","tBodyGyroMag",-0.901,-0.8851
4,"walking","tBodyGyroMag",-0.4978,-0.5531
4,"walking downstairs","tBodyGyroMag",-0.3466,-0.3806
4,"walking upstairs","tBodyGyroMag",-0.2998,-0.511
4,"laying","tBodyGyroJerkMag",-0.9851,-0.9827
4,"sitting","tBodyGyroJerkMag",-0.9805,-0.9758
4,"standing","tBodyGyroJerkMag",-0.9676,-0.9643
4,"walking","tBodyGyroJerkMag",-0.6813,-0.7301
4,"walking downstairs","tBodyGyroJerkMag",-0.5928,-0.6371
4,"walking upstairs","tBodyGyroJerkMag",-0.687,-0.7553
4,"laying","fBodyAcc X",-0.9588,-0.9525
4,"sitting","fBodyAcc X",-0.9775,-0.9819
4,"standing","fBodyAcc X",-0.9735,-0.9787
4,"walking","fBodyAcc X",-0.4267,-0.4472
4,"walking downstairs","fBodyAcc X",-0.0722,0.039
4,"walking upstairs","fBodyAcc X",-0.2945,-0.1732
4,"laying","fBodyAcc Y",-0.9389,-0.9464
4,"sitting","fBodyAcc Y",-0.9058,-0.8895
4,"standing","fBodyAcc Y",-0.8895,-0.8574
4,"walking","fBodyAcc Y",-0.1494,-0.1018
4,"walking downstairs","fBodyAcc Y",-0.1296,-0.3225
4,"walking upstairs","fBodyAcc Y",-0.1171,-0.1014
4,"laying","fBodyAcc Z",-0.9675,-0.9622
4,"sitting","fBodyAcc Z",-0.9518,-0.927
4,"standing","fBodyAcc Z",-0.9316,-0.8876
4,"walking","fBodyAcc Z",-0.631,-0.5942
4,"walking downstairs","fBodyAcc Z",-0.4947,-0.5127
4,"walking upstairs","fBodyAcc Z",-0.5247,-0.3451
4,"laying","fBodyAccJerk X",-0.9785,-0.9801
4,"sitting","fBodyAccJerk X",-0.9768,-0.9788
4,"standing","fBodyAccJerk X",-0.9723,-0.9757
4,"walking","fBodyAccJerk X",-0.3589,-0.2973
4,"walking downstairs","fBodyAccJerk X",-0.1616,-0.2083
4,"walking upstairs","fBodyAccJerk X",-0.4183,-0.3968
4,"laying","fBodyAccJerk Y",-0.944,-0.9444
4,"sitting","fBodyAccJerk Y",-0.9443,-0.9493
4,"standing","fBodyAccJerk Y",-0.9376,-0.9441
4,"walking","fBodyAccJerk Y",-0.2796,-0.2099
4,"walking downstairs","fBodyAccJerk Y",-0.1729,-0.1772
4,"walking upstairs","fBodyAccJerk Y",-0.2978,-0.3145
4,"laying","fBodyAccJerk Z",-0.9754,-0.9803
4,"sitting","fBodyAccJerk Z",-0.9752,-0.9817
4,"standing","fBodyAccJerk Z",-0.9686,-0.9762
4,"walking","fBodyAccJerk Z",-0.729,-0.7724
4,"walking downstairs","fBodyAccJerk Z",-0.5839,-0.6689
4,"walking upstairs","fBodyAccJerk Z",-0.6901,-0.7628
4,"laying","fBodyGyro X",-0.9672,-0.9751
4,"sitting","fBodyGyro X",-0.9606,-0.9733
4,"standing","fBodyGyro X",-0.9055,-0.9125
4,"walking","fBodyGyro X",-0.3734,-0.5426
4,"walking downstairs","fBodyGyro X",-0.2403,-0.4149
4,"walking upstairs","fBodyGyro X",-0.3711,-0.4835
4,"laying","fBodyGyro Y",-0.9722,-0.9562
4,"sitting","fBodyGyro Y",-0.9676,-0.9541
4,"standing","fBodyGyro Y",-0.956,-0.9458
4,"walking","fBodyGyro Y",-0.6885,-0.6547
4,"walking downstairs","fBodyGyro Y",-0.7175,-0.6915
4,"walking upstairs","fBodyGyro Y",-0.6843,-0.4898
4,"laying","fBodyGyro Z",-0.9615,-0.9658
4,"sitting","fBodyGyro Z",-0.9338,-0.9329
4,"standing","fBodyGyro Z",-0.9153,-0.9167
4,"walking","fBodyGyro Z",-0.6014,-0.7165
4,"walking downstairs","fBodyGyro Z",-0.3183,-0.6217
4,"walking upstairs","fBodyGyro Z",-0.3508,-0.4245
4,"laying","fBodyAccMag",-0.9394,-0.9372
4,"sitting","fBodyAccMag",-0.929,-0.9198
4,"standing","fBodyAccMag",-0.9176,-0.8953
4,"walking","fBodyAccMag",-0.4508,-0.6512
4,"walking downstairs","fBodyAccMag",-0.0191,-0.2636
4,"walking upstairs","fBodyAccMag",-0.2768,-0.301
4,"laying","fBodyBodyAccJerkMag",-0.9623,-0.958
4,"sitting","fBodyBodyAccJerkMag",-0.9625,-0.9616
4,"standing","fBodyBodyAccJerkMag",-0.9561,-0.96
4,"walking","fBodyBodyAccJerkMag",-0.3186,-0.3205
4,"walking downstairs","fBodyBodyAccJerkMag",-0.1753,-0.2804
4,"walking upstairs","fBodyBodyAccJerkMag",-0.3974,-0.4973
4,"laying","fBodyBodyGyroMag",-0.9616,-0.9471
4,"sitting","fBodyBodyGyroMag",-0.9488,-0.9289
4,"standing","fBodyBodyGyroMag",-0.9142,-0.8872
4,"walking","fBodyBodyGyroMag",-0.6093,-0.5939
4,"walking downstairs","fBodyBodyGyroMag",-0.4292,-0.4577
4,"walking upstairs","fBodyBodyGyroMag",-0.5758,-0.5525
4,"laying","fBodyBodyGyroJerkMag",-0.9836,-0.9825
4,"sitting","fBodyBodyGyroJerkMag",-0.9765,-0.9763
4,"standing","fBodyBodyGyroJerkMag",-0.9645,-0.9664
4,"walking","fBodyBodyGyroJerkMag",-0.7243,-0.7578
4,"walking downstairs","fBodyBodyGyroJerkMag",-0.6218,-0.6855
4,"walking upstairs","fBodyBodyGyroJerkMag",-0.7407,-0.7942
5,"laying","tBodyAcc X",0.2783,-0.9659
5,"sitting","tBodyAcc X",0.2737,-0.9809
5,"standing","tBodyAcc X",0.2825,-0.9686
5,"walking","tBodyAcc X",0.2778,-0.2941
5,"walking downstairs","tBodyAcc X",0.2935,0.275
5,"walking upstairs","tBodyAcc X",0.2685,-0.0457
5,"laying","tBodyAcc Y",-0.0183,-0.9693
5,"sitting","tBodyAcc Y",-0.0099,-0.9043
5,"standing","tBodyAcc Y",-0.007,-0.8694
5,"walking","tBodyAcc Y",-0.0173,0.0767
5,"walking downstairs","tBodyAcc Y",-0.0085,0.0908
5,"walking upstairs","tBodyAcc Y",-0.0325,0.185
5,"laying","tBodyAcc Z",-0.1079,-0.9686
5,"sitting","tBodyAcc Z",-0.1085,-0.9261
5,"standing","tBodyAcc Z",-0.1022,-0.8693
5,"walking","tBodyAcc Z",-0.1077,-0.457
5,"walking downstairs","tBodyAcc Z",-0.1003,-0.3259
5,"walking upstairs","tBodyAcc Z",-0.1075,-0.3089
5,"laying","tGravityAcc X",-0.4835,-0.9457
5,"sitting","tGravityAcc X",0.8807,-0.9831
5,"standing","tGravityAcc X",0.9602,-0.9741
5,"walking","tGravityAcc X",0.9726,-0.9793
5,"walking downstairs","tGravityAcc X",0.9566,-0.9505
5,"walking upstairs","tGravityAcc X",0.9368,-0.9536
5,"laying","tGravityAcc Y",0.9549,-0.986
5,"sitting","tGravityAcc Y",0.1684,-0.9399
5,"standing","tGravityAcc Y",-0.0387,-0.932
5,"walking","tGravityAcc Y",-0.1004,-0.9616
5,"walking downstairs","tGravityAcc Y",-0.0608,-0.9124
5,"walking upstairs","tGravityAcc Y",-0.2659,-0.9005
5,"laying","tGravityAcc Z",0.2636,-0.9771
5,"sitting","tGravityAcc Z",0.143,-0.945
5,"standing","tGravityAcc Z",0.1386,-0.9146
5,"walking","tGravityAcc Z",0.0025,-0.9646
5,"walking downstairs","tGravityAcc Z",0.0217,-0.9272
5,"walking upstairs","tGravityAcc Z",-0.0232,-0.9214
5,"laying","tBodyAccJerk X",0.0848,-0.9833
5,"sitting","tBodyAccJerk X",0.075,-0.9752
5,"standing","tBodyAccJerk X",0.0725,-0.9626
5,"walking","tBodyAccJerk X",0.0846,-0.3029
5,"walking downstairs","tBodyAccJerk X",0.1097,0.0322
5,"walking upstairs","tBodyAccJerk X",0.0795,-0.2239
5,"laying","tBodyAccJerk Y",0.0075,-0.9646
5,"sitting","tBodyAccJerk Y",-0.0028,-0.9528
5,"standing","tBodyAccJerk Y",-0.0022,-0.9312
5,"walking","tBodyAccJerk Y",-0.0163,-0.091
5,"walking downstairs","tBodyAccJerk Y",0.0138,0.0474
5,"walking upstairs","tBodyAccJerk Y",0.014,-0.125
5,"laying","tBodyAccJerk Z",-0.003,-0.9854
5,"sitting","tBodyAccJerk Z",0.0034,-0.9734
5,"standing","tBodyAccJerk Z",-0.0123,-0.9638
5,"walking","tBodyAccJerk Z",1e-04,-0.6129
5,"walking downstairs","tBodyAccJerk Z",0.0213,-0.5227
5,"walking upstairs","tBodyAccJerk Z",-0.0256,-0.6384
5,"laying","tBodyGyro X",-0.0219,-0.9795
5,"sitting","tBodyGyro X",-0.0422,-0.9662
5,"standing","tBodyGyro X",-0.0323,-0.9104
5,"walking","tBodyGyro X",-0.0489,-0.4909
5,"walking downstairs","tBodyGyro X",-0.0683,-0.4606
5,"walking upstairs","tBodyGyro X",0.0395,-0.4433
5,"laying","tBodyGyro Y",-0.0799,-0.9774
5,"sitting","tBodyGyro Y",-0.0835,-0.9501
5,"standing","tBodyGyro Y",-0.051,-0.9337
5,"walking","tBodyGyro Y",-0.069,-0.5046
5,"walking downstairs","tBodyGyro Y",-0.0708,-0.4091
5,"walking upstairs","tBodyGyro Y",-0.1172,-0.4403
5,"laying","tBodyGyro Z",0.1599,-0.9606
5,"sitting","tBodyGyro Z",0.0824,-0.9406
5,"standing","tBodyGyro Z",0.0691,-0.9075
5,"walking","tBodyGyro Z",0.0815,-0.3187
5,"walking downstairs","tBodyGyro Z",0.0807,-0.2279
5,"walking upstairs","tBodyGyro Z",0.0424,-0.2655
5,"laying","tBodyGyroJerk X",-0.1021,-0.9834
5,"sitting","tBodyGyroJerk X",-0.089,-0.966
5,"standing","tBodyGyroJerk X",-0.0922,-0.9419
5,"walking","tBodyGyroJerk X",-0.0888,-0.3577
5,"walking downstairs","tBodyGyroJerk X",-0.1101,-0.4113
5,"walking upstairs","tBodyGyroJerk X",-0.143,-0.3052
5,"laying","tBodyGyroJerk Y",-0.0404,-0.9838
5,"sitting","tBodyGyroJerk Y",-0.0455,-0.9754
5,"standing","tBodyGyroJerk Y",-0.0399,-0.9612
5,"walking","tBodyGyroJerk Y",-0.045,-0.5714
5,"walking downstairs","tBodyGyroJerk Y",-0.0708,-0.5146
5,"walking upstairs","tBodyGyroJerk Y",-0.056,-0.6318
5,"laying","tBodyGyroJerk Z",-0.0708,-0.9897
5,"sitting","tBodyGyroJerk Z",-0.0488,-0.9649
5,"standing","tBodyGyroJerk Z",-0.0422,-0.9448
5,"walking","tBodyGyroJerk Z",-0.0483,-0.1577
5,"walking downstairs","tBodyGyroJerk Z",-0.04,-0.0344
5,"walking upstairs","tBodyGyroJerk Z",-0.0535,-0.2822
5,"laying","tBodyAccMag",-0.9668,-0.9586
5,"sitting","tBodyAccMag",-0.938,-0.9209
5,"standing","tBodyAccMag",-0.9061,-0.8798
5,"walking","tBodyAccMag",-0.1583,-0.3772
5,"walking downstairs","tBodyAccMag",0.2111,0.2054
5,"walking upstairs","tBodyAccMag",0.0436,-0.1367
5,"laying","tGravityAccMag",-0.9668,-0.9586
5,"sitting","tGravityAccMag",-0.938,-0.9209
5,"standing","tGravityAccMag",-0.9061,-0.8798
5,"walking","tGravityAccMag",-0.1583,-0.3772
5,"walking downstairs","tGravityAccMag",0.2111,0.2054
5,"walking upstairs","tGravityAccMag",0.0436,-0.1367
5,"laying","tBodyAccJerkMag",-0.9801,-0.9775
5,"sitting","tBodyAccJerkMag",-0.9693,-0.9658
5,"standing","tBodyAccJerkMag",-0.9569,-0.943
5,"walking","tBodyAccJerkMag",-0.2883,-0.2822
5,"walking downstairs","tBodyAccJerkMag",-0.0638,-0.0293
5,"walking upstairs","tBodyAccJerkMag",-0.2474,-0.3102
5,"laying","tBodyGyroMag",-0.9469,-0.9583
5,"sitting","tBodyGyroMag",-0.9343,-0.9314
5,"standing","tBodyGyroMag",-0.9007,-0.867
5,"walking","tBodyGyroMag",-0.3559,-0.4922
5,"walking downstairs","tBodyGyroMag",-0.218,-0.3607
5,"walking upstairs","tBodyGyroMag",-0.2355,-0.3547
5,"laying","tBodyGyroJerkMag",-0.9864,-0.9838
5,"sitting","tBodyGyroJerkMag",-0.9738,-0.9704
5,"standing","tBodyGyroJerkMag",-0.9584,-0.948
5,"walking","tBodyGyroJerkMag",-0.4445,-0.4892
5,"walking downstairs","tBodyGyroJerkMag",-0.3972,-0.4503
5,"walking upstairs","tBodyGyroJerkMag",-0.4735,-0.558
5,"laying","fBodyAcc X",-0.9687,-0.965
5,"sitting","fBodyAcc X",-0.9775,-0.9826
5,"standing","fBodyAcc X",-0.9645,-0.9707
5,"walking","fBodyAcc X",-0.2878,-0.2975
5,"walking downstairs","fBodyAcc X",0.0984,0.3366
5,"walking upstairs","fBodyAcc X",-0.1615,-0.0047
5,"laying","fBodyAcc Y",-0.9654,-0.9729
5,"sitting","fBodyAcc Y",-0.9214,-0.9023
5,"standing","fBodyAcc Y",-0.8908,-0.8679
5,"walking","fBodyAcc Y",0.0095,0.0426
5,"walking downstairs","fBodyAcc Y",0.0792,0.0268
5,"walking upstairs","fBodyAcc Y",0.0729,0.165
5,"laying","fBodyAcc Z",-0.977,-0.9659
5,"sitting","fBodyAcc Z",-0.9461,-0.9218
5,"standing","fBodyAcc Z",-0.9151,-0.8582
5,"walking","fBodyAcc Z",-0.4903,-0.4831
5,"walking downstairs","fBodyAcc Z",-0.3747,-0.3534
5,"walking upstairs","fBodyAcc Z",-0.4575,-0.2893
5,"laying","fBodyAccJerk X",-0.9827,-0.9856
5,"sitting","fBodyAccJerk X",-0.976,-0.9765
5,"standing","fBodyAccJerk X",-0.9631,-0.9658
5,"walking","fBodyAccJerk X",-0.345,-0.3214
5,"walking downstairs","fBodyAccJerk X",-0.0368,0.0111
